USER,COURSE_ID,SCORE
881305,BD0211EN,27.0
881305,BD0137EN,21.0
881305,GPXX0NHZEN,15.0
881305,DJ0101EN,21.0
881305,DB0111EN,15.0
881305,DB0115EN,15.0
881305,DB0151EN,21.0
881305,BD0101EN,21.0
881305,GPXX0M6UEN,21.0
881305,GPXX097UEN,21.0
881305,DS0301EN,15.0
881305,BD0111EN,21.0
881305,GPXX0TY1EN,21.0
881305,GPXX0T3CEN,15.0
881305,BD0123EN,21.0
881305,DB0101EN,15.0
881305,GPXX0G31EN,21.0
881305,GPXX0RQLEN,15.0
881305,excourse01,15.0
881305,excourse02,21.0
881305,excourse03,21.0
881305,excourse04,15.0
881305,excourse05,21.0
881305,excourse06,15.0
881305,excourse07,15.0
881305,excourse10,21.0
881305,excourse11,15.0
881305,excourse12,15.0
881305,excourse13,15.0
881305,excourse14,15.0
881305,excourse31,21.0
881305,excourse42,21.0
881305,excourse70,21.0
881305,excourse71,21.0
881305,excourse72,27.0
881305,excourse73,27.0
881305,excourse75,12.0
882848,ML0122EN,30.0
882848,RP0105EN,51.0
882848,DX0106EN,12.0
882848,GPXX06RFEN,18.0
882848,CC0271EN,18.0
882848,WA0103EN,15.0
882848,DX0108EN,24.0
882848,GPXX0PICEN,12.0
882848,BD0145EN,36.0
882848,DE0205EN,18.0
882848,DS0201EN,12.0
882848,PA0103EN,18.0
882848,TMP0105EN,51.0
882848,PA0107EN,18.0
882848,DB0113EN,18.0
882848,PA0109EN,15.0
882848,RP0103,18.0
882848,RP0103EN,18.0
882848,BD0212EN,51.0
882848,GPXX0IBEN,33.0
882848,SC0103EN,51.0
882848,TMP0106,12.0
882848,GPXX0BUBEN,24.0
882848,ST0201EN,15.0
882848,ST0301EN,15.0
882848,TMP0101EN,21.0
882848,BD0143EN,36.0
882848,WA0101EN,15.0
882848,GPXX04HEEN,15.0
882848,BD0141EN,36.0
882848,ML0122ENv1,18.0
882848,BD0151EN,18.0
882848,TA0106EN,36.0
882848,TMP107,24.0
882848,GPXX01DCEN,18.0
882848,GPXX0JZ4EN,15.0
882848,GPXX0ZYVEN,15.0
882848,GPXX0ZMZEN,18.0
882848,GPXX01RYEN,18.0
882848,GPXX0YMEEN,18.0
882848,GPXX0Q8AEN,27.0
882848,GPXX0XFQEN,18.0
882848,GPXX07REN,18.0
882848,PA0101EN,18.0
882848,GPXX0725EN,18.0
882848,GPXX0MIIEN,18.0
882848,BD0223EN,33.0
882848,GPXX0435EN,15.0
882848,GPXX06ZLEN,18.0
882848,GPXX0LLEEN,18.0
882848,BD0121EN,36.0
882848,BD0135EN,18.0
882848,BD0133EN,18.0
882848,BD0131EN,36.0
882848,BD0115EN,36.0
882848,GPXX04V3EN,12.0
882848,GPXX0D14EN,18.0
882848,ST0101EN,15.0
882848,BD0153EN,15.0
882848,DP0101EN,15.0
882848,BD0137EN,18.0
882848,GPXX0NHZEN,18.0
882848,DA0201EN,15.0
882848,DJ0101EN,33.0
882848,CP0101EN,15.0
882848,DB0111EN,18.0
882848,DB0115EN,18.0
882848,DA0151EN,15.0
882848,DB0151EN,36.0
882848,DS0107,12.0
882848,DS0110EN,12.0
882848,DX0107EN,12.0
882848,DS0105EN,12.0
882848,DS0103EN,12.0
882848,GPXX0KHHEN,18.0
882848,BD0101EN,36.0
882848,GPXX04P5EN,18.0
882848,GPXX0PG8EN,27.0
882848,ML0101EN,30.0
882848,ML0101ENv3,18.0
882848,DA0101EN,27.0
882848,GPXX0M6UEN,36.0
882848,GPXX097UEN,36.0
882848,GPXX04MXEN,15.0
882848,DS0101EN,12.0
882848,DS0301EN,18.0
882848,BD0111EN,36.0
882848,BD0221EN,24.0
882848,GPXX0TY1EN,33.0
882848,GPXX0T3CEN,18.0
882848,PY0101EN,24.0
882848,BD0123EN,18.0
882848,DB0101EN,18.0
882848,GPXX05RDEN,15.0
882848,DV0151EN,15.0
882848,DV0101EN,27.0
882848,ML0103EN,15.0
882848,RP0101EN,12.0
882848,GPXX0G31EN,18.0
882848,GPXX0KY1EN,27.0
882848,GPXX0RQLEN,18.0
882848,SC0105EN,12.0
882848,excourse01,18.0
882848,excourse02,33.0
882848,excourse03,36.0
882848,excourse04,30.0
882848,excourse05,36.0
882848,excourse06,30.0
882848,excourse07,18.0
882848,excourse08,12.0
882848,excourse09,15.0
882848,excourse10,36.0
882848,excourse11,18.0
882848,excourse12,30.0
882848,excourse13,18.0
882848,excourse14,18.0
882848,excourse15,12.0
882848,excourse16,12.0
882848,excourse17,12.0
882848,excourse18,12.0
882848,excourse19,12.0
882848,excourse20,27.0
882848,excourse21,30.0
882848,excourse22,30.0
882848,excourse23,27.0
882848,excourse31,36.0
882848,excourse32,15.0
882848,excourse33,15.0
882848,excourse34,15.0
882848,excourse35,21.0
882848,excourse36,27.0
882848,excourse37,15.0
882848,excourse38,27.0
882848,excourse39,15.0
882848,excourse40,21.0
882848,excourse41,15.0
882848,excourse42,36.0
882848,excourse49,18.0
882848,excourse54,21.0
882848,excourse62,24.0
882848,excourse63,12.0
882848,excourse64,12.0
882848,excourse65,27.0
882848,excourse66,12.0
882848,excourse67,18.0
882848,excourse68,18.0
882848,excourse69,24.0
882848,excourse70,36.0
882848,excourse71,36.0
882848,excourse72,51.0
882848,excourse73,51.0
882848,excourse74,18.0
882848,excourse75,18.0
882848,excourse76,18.0
882848,excourse82,15.0
882848,excourse83,15.0
882848,excourse84,15.0
882848,excourse85,15.0
883533,ML0201EN,27.0
883533,ML0122EN,24.0
883533,GPXX0ZG0EN,27.0
883533,RP0105EN,21.0
883533,GPXX0Z2PEN,33.0
883533,CNSC02EN,24.0
883533,GPXX0FTCEN,12.0
883533,GPXX0SDXEN,33.0
883533,CC0271EN,33.0
883533,WA0103EN,30.0
883533,DX0108EN,12.0
883533,DAI101EN,12.0
883533,GPXX0W7KEN,21.0
883533,GPXX0QR3EN,21.0
883533,BD0145EN,15.0
883533,HCC105EN,12.0
883533,DE0205EN,30.0
883533,DS0132EN,12.0
883533,OS0101EN,27.0
883533,DS0201EN,33.0
883533,BENTEST4,12.0
883533,CC0210EN,45.0
883533,PA0103EN,21.0
883533,HCC104EN,45.0
883533,GPXX0A1YEN,21.0
883533,TMP0105EN,21.0
883533,PA0107EN,21.0
883533,PHPM002EN,21.0
883533,BD0212EN,21.0
883533,GPXX0IBEN,27.0
883533,SECM03EN,45.0
883533,SC0103EN,21.0
883533,GPXX0YXHEN,21.0
883533,TA0105,12.0
883533,SW0201EN,57.0
883533,GPXX0BUBEN,18.0
883533,SW0101EN,57.0
883533,TMP0101EN,18.0
883533,DW0101EN,12.0
883533,BD0143EN,15.0
883533,WA0101EN,30.0
883533,BD0141EN,15.0
883533,CO0401EN,57.0
883533,ML0122ENv1,21.0
883533,BD0151EN,21.0
883533,TA0106EN,27.0
883533,TMP107,12.0
883533,ML0111EN,12.0
883533,GPXX048OEN,12.0
883533,CO0201EN,36.0
883533,GPXX01DCEN,21.0
883533,GPXX04XJEN,12.0
883533,GPXX0ZMZEN,21.0
883533,GPXX0742EN,12.0
883533,GPXX0KV4EN,21.0
883533,CC0120EN,24.0
883533,QC0101EN,24.0
883533,GPXX0YMEEN,15.0
883533,TA0105EN,12.0
883533,PA0101EN,21.0
883533,BC0202EN,27.0
883533,BC0101EN,27.0
883533,BC0201EN,30.0
883533,BD0223EN,12.0
883533,GPXX0QS6EN,21.0
883533,GPXX07YGEN,12.0
883533,AI0111EN,12.0
883533,GPXX0QJFEN,21.0
883533,GPXX0LLEEN,33.0
883533,BD0121EN,15.0
883533,BD0135EN,30.0
883533,BD0133EN,27.0
883533,BD0131EN,15.0
883533,BD0115EN,15.0
883533,GPXX04V3EN,48.0
883533,GPXX05P1EN,21.0
883533,GPXX0D14EN,36.0
883533,GPXX0G3KEN,21.0
883533,BD0211EN,21.0
883533,GPXX0HZ2EN,33.0
883533,GPXX04TNEN,21.0
883533,GPXX0IHMEN,21.0
883533,BD0137EN,30.0
883533,ML0120EN,12.0
883533,GPXX0E3QEN,21.0
883533,GPXX0XV3EN,21.0
883533,CB0201EN,12.0
883533,CB0105ENv1,21.0
883533,CL0101EN,24.0
883533,CO0301EN,45.0
883533,GPXX0XENEN,12.0
883533,GPXX0HAAEN,33.0
883533,DJ0101EN,15.0
883533,COM001EN,33.0
883533,DB0151EN,15.0
883533,CO0302EN,12.0
883533,GPXX0T0FEN,21.0
883533,GPXX0I4FEN,21.0
883533,GPXX06KEEN,21.0
883533,GPXX0YBFEN,21.0
883533,LB0109ENv1,21.0
883533,GPXX0KHHEN,21.0
883533,LB0111EN,21.0
883533,ML0115EN,12.0
883533,LB0105ENv1,27.0
883533,LB0103ENv1,27.0
883533,IT0101EN,12.0
883533,CC0250EN,24.0
883533,BD0101EN,15.0
883533,EE0101EN,21.0
883533,GPXX04P5EN,21.0
883533,CO0101EN,12.0
883533,ML0122ENv3,12.0
883533,LB0107ENv1,21.0
883533,GPXX0PG8EN,15.0
883533,ML0101EN,24.0
883533,ML0109EN,12.0
883533,ML0101ENv3,15.0
883533,GPXX0M7ZEN,21.0
883533,CC0121EN,24.0
883533,GPXX07UGEN,21.0
883533,GPXX0QU9EN,21.0
883533,SC0101EN,21.0
883533,GPXX0QTEEN,21.0
883533,GPXX0WTIEN,12.0
883533,GPXX08WYEN,21.0
883533,GPXX0UMSEN,27.0
883533,GPXX0M6UEN,15.0
883533,GPXX097UEN,15.0
883533,GPXX0JGFEN,21.0
883533,CO0193EN,33.0
883533,GPXX0HC7EN,12.0
883533,LB0101ENv1,27.0
883533,GPXX0RL8EN,27.0
883533,GPXX05LMEN,21.0
883533,BD0111EN,15.0
883533,CC0101EN,24.0
883533,GPXX0UN5EN,12.0
883533,BD0221EN,18.0
883533,CC0103EN,24.0
883533,GPXX0TY1EN,39.0
883533,GPXX0T3CEN,33.0
883533,PY0101EN,12.0
883533,CC0201EN,12.0
883533,BD0123EN,30.0
883533,GPXX0BSAEN,21.0
883533,GPXX0G81EN,27.0
883533,GPXX0FFCEN,21.0
883533,GPXX0MP0EN,21.0
883533,ML0151EN,12.0
883533,GPXX01AVEN,12.0
883533,ML0120ENv2,12.0
883533,GPXX0G31EN,30.0
883533,GPXX0KY1EN,15.0
883533,GPXX0JLHEN,21.0
883533,CC0150EN,51.0
883533,GPXX0QQ3EN,24.0
883533,GPXX0WRDEN,21.0
883533,GPXX0ADEN,27.0
883533,ML0120ENv3,12.0
883533,excourse02,15.0
883533,excourse03,15.0
883533,excourse04,18.0
883533,excourse05,15.0
883533,excourse06,18.0
883533,excourse10,15.0
883533,excourse12,12.0
883533,excourse21,24.0
883533,excourse22,24.0
883533,excourse24,24.0
883533,excourse25,24.0
883533,excourse26,24.0
883533,excourse27,24.0
883533,excourse28,24.0
883533,excourse29,24.0
883533,excourse30,24.0
883533,excourse31,39.0
883533,excourse35,18.0
883533,excourse40,18.0
883533,excourse42,15.0
883533,excourse43,57.0
883533,excourse44,57.0
883533,excourse45,12.0
883533,excourse46,12.0
883533,excourse47,12.0
883533,excourse49,15.0
883533,excourse50,12.0
883533,excourse51,12.0
883533,excourse52,12.0
883533,excourse53,12.0
883533,excourse54,18.0
883533,excourse55,12.0
883533,excourse56,12.0
883533,excourse57,12.0
883533,excourse58,12.0
883533,excourse59,12.0
883533,excourse60,12.0
883533,excourse61,12.0
883533,excourse62,12.0
883533,excourse65,15.0
883533,excourse69,18.0
883533,excourse70,15.0
883533,excourse71,15.0
883533,excourse72,21.0
883533,excourse73,21.0
883533,excourse75,27.0
883533,excourse77,12.0
883533,excourse78,12.0
883533,excourse79,12.0
883533,excourse88,27.0
883533,excourse89,27.0
883533,excourse90,27.0
883533,excourse92,27.0
883533,excourse93,27.0
884018,ML0122EN,48.0
884018,RP0105EN,84.0
884018,DX0106EN,36.0
884018,GPXX06RFEN,27.0
884018,CC0271EN,27.0
884018,WA0103EN,24.0
884018,DX0108EN,33.0
884018,GPXX0PICEN,12.0
884018,DAI101EN,15.0
884018,BD0145EN,45.0
884018,HCC105EN,15.0
884018,DE0205EN,30.0
884018,DS0132EN,15.0
884018,DS0201EN,21.0
884018,BENTEST4,15.0
884018,PA0103EN,36.0
884018,TMP0105EN,69.0
884018,PA0107EN,36.0
884018,DB0113EN,27.0
884018,PA0109EN,24.0
884018,RP0103,42.0
884018,RP0103EN,42.0
884018,BD0212EN,69.0
884018,GPXX0IBEN,60.0
884018,SC0103EN,69.0
884018,RP0151EN,15.0
884018,TA0105,15.0
884018,SW0201EN,18.0
884018,TMP0106,21.0
884018,GPXX0BUBEN,33.0
884018,ST0201EN,24.0
884018,ST0301EN,24.0
884018,SW0101EN,18.0
884018,TMP0101EN,39.0
884018,DW0101EN,15.0
884018,BD0143EN,45.0
884018,WA0101EN,24.0
884018,GPXX04HEEN,24.0
884018,BD0141EN,45.0
884018,ML0122ENv1,36.0
884018,BD0151EN,36.0
884018,TA0106EN,54.0
884018,TMP107,33.0
884018,ML0111EN,15.0
884018,GPXX048OEN,15.0
884018,GPXX01DCEN,36.0
884018,GPXX04XJEN,15.0
884018,GPXX0JZ4EN,24.0
884018,GPXX0ZYVEN,24.0
884018,GPXX0ZMZEN,36.0
884018,GPXX0742EN,15.0
884018,GPXX01RYEN,27.0
884018,GPXX0YMEEN,27.0
884018,GPXX0Q8AEN,36.0
884018,TA0105EN,15.0
884018,GPXX0XFQEN,27.0
884018,GPXX07REN,27.0
884018,PA0101EN,36.0
884018,GPXX0725EN,27.0
884018,GPXX0MIIEN,27.0
884018,BD0223EN,42.0
884018,GPXX0435EN,24.0
884018,GPXX06ZLEN,27.0
884018,AI0111EN,15.0
884018,GPXX0LLEEN,27.0
884018,BD0121EN,45.0
884018,BD0135EN,30.0
884018,BD0133EN,21.0
884018,BD0131EN,45.0
884018,BD0115EN,45.0
884018,GPXX04V3EN,15.0
884018,GPXX0D14EN,30.0
884018,BD0211EN,69.0
884018,ST0101EN,24.0
884018,BD0153EN,24.0
884018,DP0101EN,24.0
884018,BD0137EN,30.0
884018,ML0120EN,15.0
884018,CB0201EN,15.0
884018,GPXX0NHZEN,27.0
884018,GPXX0XENEN,15.0
884018,DA0201EN,24.0
884018,DJ0101EN,51.0
884018,CP0101EN,24.0
884018,DB0111EN,27.0
884018,DB0115EN,27.0
884018,DA0151EN,39.0
884018,DB0151EN,45.0
884018,DS0107,21.0
884018,DS0110EN,21.0
884018,DX0107EN,21.0
884018,DS0105EN,21.0
884018,DS0103EN,21.0
884018,GPXX0KHHEN,36.0
884018,ML0115EN,15.0
884018,IT0101EN,15.0
884018,BD0101EN,45.0
884018,GPXX04P5EN,36.0
884018,ML0122ENv3,15.0
884018,GPXX0PG8EN,45.0
884018,ML0101EN,48.0
884018,ML0109EN,15.0
884018,ML0101ENv3,27.0
884018,DA0101EN,36.0
884018,GPXX0WTIEN,15.0
884018,GPXX0M6UEN,45.0
884018,GPXX097UEN,45.0
884018,GPXX0HC7EN,15.0
884018,GPXX04MXEN,24.0
884018,DS0101EN,21.0
884018,DS0301EN,27.0
884018,BD0111EN,45.0
884018,GPXX0UN5EN,15.0
884018,BD0221EN,33.0
884018,GPXX0TY1EN,51.0
884018,GPXX0T3CEN,27.0
884018,PY0101EN,33.0
884018,BD0123EN,30.0
884018,DB0101EN,27.0
884018,GPXX05RDEN,24.0
884018,DV0151EN,39.0
884018,DV0101EN,36.0
884018,ML0103EN,24.0
884018,ML0151EN,30.0
884018,ML0120ENv2,15.0
884018,RP0101EN,36.0
884018,GPXX0G31EN,30.0
884018,GPXX0KY1EN,45.0
884018,GPXX0RQLEN,27.0
884018,ML0120ENv3,15.0
884018,SC0105EN,21.0
884018,excourse01,27.0
884018,excourse02,51.0
884018,excourse03,45.0
884018,excourse04,48.0
884018,excourse05,45.0
884018,excourse06,48.0
884018,excourse07,27.0
884018,excourse08,12.0
884018,excourse09,24.0
884018,excourse10,45.0
884018,excourse11,27.0
884018,excourse12,39.0
884018,excourse13,27.0
884018,excourse14,27.0
884018,excourse15,12.0
884018,excourse16,12.0
884018,excourse17,12.0
884018,excourse18,12.0
884018,excourse19,12.0
884018,excourse20,36.0
884018,excourse21,48.0
884018,excourse22,48.0
884018,excourse23,36.0
884018,excourse31,45.0
884018,excourse32,24.0
884018,excourse33,24.0
884018,excourse34,24.0
884018,excourse35,39.0
884018,excourse36,36.0
884018,excourse37,39.0
884018,excourse38,36.0
884018,excourse39,24.0
884018,excourse40,39.0
884018,excourse41,24.0
884018,excourse42,45.0
884018,excourse46,15.0
884018,excourse47,15.0
884018,excourse49,27.0
884018,excourse50,15.0
884018,excourse51,15.0
884018,excourse52,15.0
884018,excourse53,15.0
884018,excourse54,39.0
884018,excourse55,15.0
884018,excourse56,15.0
884018,excourse57,15.0
884018,excourse58,15.0
884018,excourse59,15.0
884018,excourse60,15.0
884018,excourse61,15.0
884018,excourse62,33.0
884018,excourse63,21.0
884018,excourse64,21.0
884018,excourse65,45.0
884018,excourse66,21.0
884018,excourse67,18.0
884018,excourse68,18.0
884018,excourse69,33.0
884018,excourse70,45.0
884018,excourse71,45.0
884018,excourse72,69.0
884018,excourse73,69.0
884018,excourse74,18.0
884018,excourse75,21.0
884018,excourse76,18.0
884018,excourse77,15.0
884018,excourse78,15.0
884018,excourse79,15.0
884018,excourse80,15.0
884018,excourse81,15.0
884018,excourse82,39.0
884018,excourse83,39.0
884018,excourse84,39.0
884018,excourse85,39.0
884018,excourse86,15.0
886574,ML0122EN,27.0
886574,DX0106EN,18.0
886574,DX0108EN,24.0
886574,DS0201EN,18.0
886574,PA0103EN,18.0
886574,PA0107EN,18.0
886574,GPXX0IBEN,24.0
886574,SW0201EN,12.0
886574,TMP0106,15.0
886574,SW0101EN,12.0
886574,ML0122ENv1,18.0
886574,BD0151EN,18.0
886574,TA0106EN,18.0
886574,TMP107,24.0
886574,GPXX01DCEN,18.0
886574,GPXX0ZMZEN,18.0
886574,GPXX0YMEEN,12.0
886574,GPXX0Q8AEN,15.0
886574,PA0101EN,18.0
886574,GPXX04V3EN,18.0
886574,GPXX0D14EN,18.0
886574,DS0107,15.0
886574,DS0110EN,15.0
886574,DX0107EN,15.0
886574,DS0105EN,15.0
886574,DS0103EN,15.0
886574,GPXX0KHHEN,18.0
886574,GPXX04P5EN,18.0
886574,GPXX0PG8EN,21.0
886574,ML0101EN,27.0
886574,ML0101ENv3,12.0
886574,DA0101EN,15.0
886574,PY0101EN,24.0
886574,DV0101EN,15.0
886574,RP0101EN,18.0
886574,GPXX0KY1EN,21.0
886574,SC0105EN,15.0
886574,excourse04,15.0
886574,excourse06,15.0
886574,excourse20,15.0
886574,excourse21,27.0
886574,excourse22,27.0
886574,excourse23,15.0
886574,excourse36,15.0
886574,excourse38,15.0
886574,excourse49,12.0
886574,excourse62,24.0
886574,excourse63,15.0
886574,excourse64,15.0
886574,excourse65,21.0
886574,excourse66,15.0
887468,ML0122EN,40.0
887468,RP0105EN,63.0
887468,CNSC02EN,15.0
887468,DX0106EN,14.0
887468,GPXX06RFEN,18.0
887468,CC0271EN,33.0
887468,WA0103EN,33.0
887468,DX0108EN,17.0
887468,DAI101EN,23.0
887468,BD0145EN,42.0
887468,HCC105EN,23.0
887468,DE0205EN,21.0
887468,DS0132EN,23.0
887468,DS0201EN,26.0
887468,BENTEST4,23.0
887468,CC0210EN,18.0
887468,PA0103EN,34.0
887468,HCC104EN,18.0
887468,TMP0105EN,60.0
887468,PA0107EN,34.0
887468,DB0113EN,18.0
887468,PA0109EN,18.0
887468,RP0103,21.0
887468,RP0103EN,21.0
887468,BD0212EN,60.0
887468,GPXX0IBEN,52.0
887468,SECM03EN,18.0
887468,SC0103EN,60.0
887468,TA0105,23.0
887468,SW0201EN,41.0
887468,TMP0106,11.0
887468,GPXX0BUBEN,47.0
887468,ST0201EN,18.0
887468,ST0301EN,18.0
887468,SW0101EN,41.0
887468,TMP0101EN,41.0
887468,DW0101EN,23.0
887468,BD0143EN,42.0
887468,WA0101EN,33.0
887468,GPXX04HEEN,18.0
887468,BD0141EN,42.0
887468,CO0401EN,24.0
887468,ML0122ENv1,34.0
887468,BD0151EN,34.0
887468,TA0106EN,58.0
887468,TMP107,17.0
887468,ML0111EN,23.0
887468,GPXX048OEN,23.0
887468,CO0201EN,21.0
887468,GPXX01DCEN,34.0
887468,GPXX04XJEN,23.0
887468,GPXX0JZ4EN,18.0
887468,GPXX0ZYVEN,18.0
887468,GPXX0ZMZEN,34.0
887468,GPXX0742EN,23.0
887468,GPXX01RYEN,18.0
887468,CC0120EN,15.0
887468,QC0101EN,15.0
887468,GPXX0YMEEN,29.0
887468,GPXX0Q8AEN,24.0
887468,TA0105EN,23.0
887468,GPXX0XFQEN,18.0
887468,GPXX07REN,18.0
887468,PA0101EN,34.0
887468,GPXX0725EN,18.0
887468,BC0201EN,15.0
887468,GPXX0MIIEN,18.0
887468,BD0223EN,42.0
887468,GPXX0435EN,18.0
887468,GPXX06ZLEN,18.0
887468,AI0111EN,23.0
887468,GPXX0LLEEN,33.0
887468,BD0121EN,42.0
887468,BD0135EN,21.0
887468,BD0133EN,27.0
887468,BD0131EN,42.0
887468,BD0115EN,42.0
887468,GPXX04V3EN,24.0
887468,GPXX0D14EN,32.0
887468,BD0211EN,60.0
887468,ST0101EN,18.0
887468,BD0153EN,18.0
887468,DP0101EN,18.0
887468,BD0137EN,21.0
887468,ML0120EN,23.0
887468,CB0201EN,23.0
887468,GPXX0NHZEN,18.0
887468,CL0101EN,15.0
887468,CO0301EN,18.0
887468,GPXX0XENEN,23.0
887468,DA0201EN,18.0
887468,DJ0101EN,36.0
887468,CP0101EN,18.0
887468,DB0111EN,18.0
887468,DB0115EN,18.0
887468,DA0151EN,21.0
887468,DB0151EN,42.0
887468,DS0107,11.0
887468,DS0110EN,11.0
887468,DX0107EN,11.0
887468,DS0105EN,11.0
887468,DS0103EN,11.0
887468,GPXX0KHHEN,34.0
887468,ML0115EN,23.0
887468,IT0101EN,23.0
887468,CC0250EN,15.0
887468,BD0101EN,42.0
887468,GPXX04P5EN,34.0
887468,ML0122ENv3,23.0
887468,GPXX0PG8EN,29.0
887468,ML0101EN,40.0
887468,ML0109EN,23.0
887468,ML0101ENv3,29.0
887468,CC0121EN,15.0
887468,DA0101EN,24.0
887468,GPXX0WTIEN,23.0
887468,GPXX0M6UEN,42.0
887468,GPXX097UEN,42.0
887468,GPXX0HC7EN,23.0
887468,GPXX04MXEN,18.0
887468,DS0101EN,11.0
887468,DS0301EN,18.0
887468,BD0111EN,42.0
887468,CC0101EN,15.0
887468,GPXX0UN5EN,23.0
887468,BD0221EN,47.0
887468,CC0103EN,15.0
887468,GPXX0TY1EN,51.0
887468,GPXX0T3CEN,33.0
887468,PY0101EN,17.0
887468,BD0123EN,21.0
887468,DB0101EN,18.0
887468,GPXX05RDEN,18.0
887468,DV0151EN,21.0
887468,DV0101EN,24.0
887468,ML0103EN,18.0
887468,ML0151EN,26.0
887468,ML0120ENv2,23.0
887468,RP0101EN,14.0
887468,GPXX0G31EN,21.0
887468,GPXX0KY1EN,29.0
887468,CC0150EN,21.0
887468,GPXX0QQ3EN,15.0
887468,GPXX0RQLEN,18.0
887468,ML0120ENv3,23.0
887468,SC0105EN,11.0
887468,excourse01,18.0
887468,excourse02,36.0
887468,excourse03,42.0
887468,excourse04,29.0
887468,excourse05,42.0
887468,excourse06,29.0
887468,excourse07,18.0
887468,excourse09,18.0
887468,excourse10,42.0
887468,excourse11,18.0
887468,excourse12,24.0
887468,excourse13,18.0
887468,excourse14,18.0
887468,excourse20,24.0
887468,excourse21,40.0
887468,excourse22,40.0
887468,excourse23,24.0
887468,excourse24,15.0
887468,excourse25,15.0
887468,excourse26,15.0
887468,excourse27,15.0
887468,excourse28,15.0
887468,excourse29,15.0
887468,excourse30,15.0
887468,excourse31,57.0
887468,excourse32,18.0
887468,excourse33,18.0
887468,excourse34,18.0
887468,excourse35,41.0
887468,excourse36,24.0
887468,excourse37,21.0
887468,excourse38,24.0
887468,excourse39,18.0
887468,excourse40,41.0
887468,excourse41,18.0
887468,excourse42,42.0
887468,excourse43,24.0
887468,excourse44,24.0
887468,excourse46,23.0
887468,excourse47,23.0
887468,excourse49,29.0
887468,excourse50,23.0
887468,excourse51,23.0
887468,excourse52,23.0
887468,excourse53,23.0
887468,excourse54,41.0
887468,excourse55,23.0
887468,excourse56,23.0
887468,excourse57,23.0
887468,excourse58,23.0
887468,excourse59,23.0
887468,excourse60,23.0
887468,excourse61,23.0
887468,excourse62,17.0
887468,excourse63,11.0
887468,excourse64,11.0
887468,excourse65,29.0
887468,excourse66,11.0
887468,excourse67,24.0
887468,excourse68,24.0
887468,excourse69,47.0
887468,excourse70,42.0
887468,excourse71,42.0
887468,excourse72,60.0
887468,excourse73,60.0
887468,excourse74,24.0
887468,excourse75,27.0
887468,excourse76,24.0
887468,excourse77,23.0
887468,excourse78,23.0
887468,excourse79,23.0
887468,excourse82,21.0
887468,excourse83,21.0
887468,excourse84,21.0
887468,excourse85,21.0
887953,ML0122EN,18.0
887953,GPXX0Z2PEN,15.0
887953,CNSC02EN,15.0
887953,GPXX0SDXEN,15.0
887953,CC0271EN,15.0
887953,WA0103EN,18.0
887953,DX0108EN,15.0
887953,DS0201EN,21.0
887953,CC0210EN,21.0
887953,HCC104EN,21.0
887953,GPXX0IBEN,12.0
887953,SECM03EN,21.0
887953,SW0201EN,24.0
887953,SW0101EN,24.0
887953,WA0101EN,18.0
887953,CO0401EN,30.0
887953,TMP107,15.0
887953,CO0201EN,24.0
887953,CC0120EN,15.0
887953,QC0101EN,15.0
887953,GPXX0YMEEN,12.0
887953,GPXX0Q8AEN,12.0
887953,BC0202EN,12.0
887953,BC0101EN,12.0
887953,BC0201EN,21.0
887953,GPXX0LLEEN,15.0
887953,GPXX04V3EN,30.0
887953,GPXX0D14EN,18.0
887953,GPXX0HZ2EN,15.0
887953,CL0101EN,15.0
887953,CO0301EN,21.0
887953,GPXX0HAAEN,15.0
887953,COM001EN,15.0
887953,CC0250EN,15.0
887953,ML0101EN,18.0
887953,ML0101ENv3,12.0
887953,CC0121EN,15.0
887953,DA0101EN,12.0
887953,CO0193EN,15.0
887953,CC0101EN,15.0
887953,CC0103EN,15.0
887953,GPXX0TY1EN,18.0
887953,GPXX0T3CEN,15.0
887953,PY0101EN,15.0
887953,DV0101EN,12.0
887953,CC0150EN,21.0
887953,GPXX0QQ3EN,18.0
887953,excourse20,12.0
887953,excourse21,18.0
887953,excourse22,18.0
887953,excourse23,12.0
887953,excourse24,15.0
887953,excourse25,15.0
887953,excourse26,15.0
887953,excourse27,15.0
887953,excourse28,15.0
887953,excourse29,15.0
887953,excourse30,15.0
887953,excourse31,15.0
887953,excourse36,12.0
887953,excourse38,12.0
887953,excourse43,30.0
887953,excourse44,30.0
887953,excourse49,12.0
887953,excourse62,15.0
889378,RP0105EN,33.0
889378,GPXX06RFEN,15.0
889378,CC0271EN,21.0
889378,BD0145EN,30.0
889378,DE0205EN,18.0
889378,DS0201EN,12.0
889378,TMP0105EN,33.0
889378,DB0113EN,15.0
889378,RP0103,15.0
889378,RP0103EN,15.0
889378,BD0212EN,33.0
889378,SC0103EN,33.0
889378,GPXX0BUBEN,15.0
889378,BD0143EN,30.0
889378,BD0141EN,30.0
889378,TA0106EN,21.0
889378,GPXX01RYEN,15.0
889378,GPXX0XFQEN,15.0
889378,GPXX07REN,15.0
889378,GPXX0725EN,15.0
889378,BC0201EN,12.0
889378,GPXX0MIIEN,15.0
889378,BD0223EN,18.0
889378,GPXX06ZLEN,15.0
889378,GPXX0LLEEN,21.0
889378,BD0121EN,30.0
889378,BD0135EN,18.0
889378,BD0133EN,18.0
889378,BD0131EN,30.0
889378,BD0115EN,30.0
889378,GPXX04V3EN,12.0
889378,BD0211EN,33.0
